에피소드ID,산업,발명중요도,보상규정형식레벨,보상규정형식설명,보상비율수준,보상비율라벨,보상비율실현값,인지모드,실시료율,기준매출만원,독점권기여율,출원보너스만원,등록보너스만원,실시보너스만원,실지급액합계만원,충격유형,충격배율,사용자이익기초만원,사용자이익충격후만원,충격전정당보상만원,정당보상추정만원,격차만원,발명자결정,감정동인,발명자이유,최종결과,재시도횟수
404,IT,미미,0,보상규정 자체가 없음,1,보통,2.5336,S2,0.02,2798756,0.0461,98,245,638,981,무효소송승소,1.9,2581.6,4905.0,387.2,735.8,-245.2,협상요청,충성심,"IT 분야 특성상 대법원 2014다220347에서 정보통신의 실시료율을 2%로 본 점, 2009다75178에서 발명자 공헌도를 10~20%로 본 점을 감안하면 기대 상향폭은 크지 않습니다. 다만 회사에 보상규정 자체가 없어 발명진흥법 제15조 제2~4항을 이행하지 않았고, 제6항의 ‘정당한 보상’ 추정도 받기 어려우므로 재산정·근거 공개를 요구할 여지가 큽니다. 특허 무효소송 승소는 보상의무 면제사유가 아니고(2014다220347), 2023다237514 법리에 따라 승계 후 사정까지 포함한 ‘상당인과관계 있는 이익’ 산정에 유리한 요소이므로 회사 이익(4,905만원)이 축소 계상됐는지 확인할 필요가 있습니다. 현재 수령액 981만원은 공헌도 20% 적용치와 같아 소송으로 얻을 추가 몫은 제한적이므로, 시간·비용 대비 실익을 고려해 협상으로 산정내역 공개와 제도 정비 및 소액 상향을 우선 요구하겠습니다.",협상,0
402,제약,보통,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",2,후함,4.4951,S2,0.05,3045918,0.0711,730,1826,4749,7305,라이선스수입,6.8,10834.1,73671.9,1625.1,11050.8,3745.8,수용,충성심,"회사는 제15조 2~4항 절차(서면 고지·협의·서면 통지)를 준수하여 제15조 6항상 정당보상 추정이 작동합니다. 회사 공시 이익 73,671.9만원 대비 제가 수령한 7,305만원(약 9.9%)은 대법원 2009다75178 등 판례상 발명자 공헌도 10~20% 하한(7,367만원)과 약 62만원 차이에 불과해 다툼 여지가 매우 작습니다. 2023다237514 법리에 따른 ‘상당인과관계 있는 이익’ 재산정 리스크와 청구·소송의 시간·비용을 감안하면 기대 추가이익은 제한적입니다. 따라서 현 보상을 수용하고, 향후 추가 라이선스 수입이 발생하면 보상규정에 따른 후속 정산 여부만 점검하는 것이 합리적입니다.",수용,0
407,제약,중요,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",0,인색,0.9414,S1,0.05,2645635,0.2135,399,997,2592,3988,사업화성공,7.2,28238.8,203319.4,4235.8,30497.9,26509.9,협상요청,자부심,"회사 규정 절차는 준수된 것으로 보이지만, 발명으로 인한 회사 이익 203,319.4만원 대비 제가 받은 보상 3,988만원은 약 2% 수준으로 제 공헌도가 충분히 반영됐는지 의문입니다. 규정의 형식적 적법성과 별개로 실질적 정당성(공헌도·기술 난이도·대체가능성 등)을 근거로 추가 성과보상을 협의하고 싶습니다. 우선 내부 협의를 통해 성과연동 추가 보상이나 단계적 보상(마일스톤/로열티)을 검토해 상호 신뢰를 유지하겠습니다.",협상,0
405,IT,중요,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,0,인색,1.0254,S1,0.02,3506492,0.1564,169,422,1096,1687,M&A,6.5,10968.8,71297.2,1645.3,10694.6,9007.6,청구,배신감,"회사는 보상규정을 갖고 있었지만 이를 종업원에게 서면으로 고지하지 않아 규정에 따른 보상 공정성의 추정이 어렵고, 추가 보상 요구의 근거가 충분하다고 판단했습니다. 공시된 회사 이익 71,297.2만원 대비 내가 받은 1,687만원은 현저히 낮아 보이며, M&A로 인한 경제적 이익도 직무발명 보상 산정에 반영되어야 합니다. 우선 법적 보상 청구 절차를 개시해 소멸시효와 지연손해금 문제를 관리하고 협상력을 확보하겠습니다. 협의 여지는 남기되, 객관 자료에 근거한 정식 청구로 대응하는 것이 현재로선 최선입니다.",청구,0
411,반도체,핵심,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",0,인색,0.8899,S1,0.03,1555440,0.4031,251,628,1632,2511,M&A,4.7,18812.1,88416.9,2821.8,13262.5,10751.5,협상요청,자부심,"회사가 이 발명으로 공시 기준 88,416.9만원의 이익을 얻은 반면, 제가 받은 보상은 2,511만원에 그쳐 기여도에 비해 낮다고 느낍니다. 보상규정이 절차상 적법해 소송으로 곧장 가면 리스크가 크므로, 먼저 추가 산정 근거와 기여율 재평가를 요구하겠습니다. 특히 M&A로 창출된 가치 중 발명 기여분이 반영됐는지 확인하고 정당한 추가 보상을 협의하고자 합니다.",협상,0
412,제조,중요,0,보상규정 자체가 없음,3,매우후함,10.1215,S1,0.03,3806616,0.1819,3153,7883,20495,31531,침해소송승소,3.5,20767.9,72687.7,3115.2,10903.2,-20627.8,수용,자부심,"회사의 공시 이익 72,687.7만원 대비 내가 받은 31,531만원은 약 43%로, 통상적인 직무발명 보상 수준을 크게 상회합니다. 보상규정이 없더라도 이미 수령액이 합리적 보상 범위를 넘어설 가능성이 높아 추가 협상이나 분쟁의 기대 이익이 제한적입니다. 반면 추가 청구·소송은 시간·비용 부담과 관계 악화를 초래할 수 있습니다. 따라서 현재 보상을 수용하고 성과를 긍정적으로 마무리하는 것이 최선이라 판단합니다.",수용,0
414,제조,중요,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",3,매우후함,9.5857,S2,0.03,3428483,0.1793,2651,6628,17233,26512,무효소송승소,2.0,18438.7,36877.4,2765.8,5531.6,-20980.4,수용,자부심,"회사는 보상규정을 서면 고지·협의·서면 통지해 발명진흥법 제15조 2~4항 요건을 충족했고, 제15조 6항의 정당보상 추정이 작동합니다. 사용자 이익 36,877.4만원 대비 내가 받은 26,512만원은 판례상 일반 범위(실시료율 2~3%, 발명자 공헌도 10~20%)로 본 참고액 3,688~7,375만원을 크게 상회하며(2009다75178, 2014다220347), 무효소송 승소도 추가 증액 사유로 보기 어렵습니다. 2023다237514의 ‘상당인과관계 있는 이익’ 법리를 적용해도 추가 이익 입증 부담이 크고, 협상·청구·소송은 시간·비용 대비 기대수익이 낮습니다. 따라서 현재 보상을 수용하는 것이 합리적입니다.",수용,0
410,IT,보통,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",3,매우후함,9.0855,S2,0.02,2835763,0.1167,902,2254,5862,9018,라이선스수입,3.1,6617.4,20513.9,992.6,3077.1,-5940.9,수용,자부심,"회사는 보상규정을 서면 고지·협의·결정통지까지 이행해 발명진흥법 제15조 제2~4항을 충족했고, 제6항의 정당보상 추정이 적용됩니다. 본건 이익은 라이선스수입으로 2023다237514에 따른 ‘상당인과관계 있는 이익’에 해당하되, 대법원 2009다75178 등에서 통용되는 발명자 공헌도 10~20%만 적용해도 적정 범위는 2,051~4,103만원인데 이미 수령액 9,018만원이 이를 크게 초과합니다. IT 분야에서 자주 원용되는 실시료율(대법원 2014다220347, 2%)은 자체 실시 산정에 주로 쓰여 본 건(라이선스수입)과는 직접적이지 않습니다. 추가 협상·청구·소송은 시간·비용 대비 기대이익이 미미하고, 절차적 적법성까지 갖춰 다툴 여지도 낮아 현 보상을 수용함이 합리적입니다.",수용,0
406,제조,보통,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,2,후함,4.5989,S2,0.03,3243784,0.0585,393,982,2553,3928,침해소송승소,4.7,5694.6,26764.6,854.2,4014.7,86.7,협상요청,자부심,"제조업 특성과 판례 경향(실시료율 2~3%, 발명자 공헌도 10~20%)을 감안하면 현재 지급액 3,928만원은 공시 이익 26,764.6만원 대비 약 14.7%로 대략 판례 범위 내에 있습니다. 다만 회사가 보상규정을 제15조 제3항에 따른 ‘협의’ 없이 운영해 제15조 제6항의 정당보상 추정이 깨져, 사용자 이익과 공헌도를 반영한 재산정 협상을 요구할 근거가 있습니다. 특히 침해소송 승소는 2023다237514의 ‘상당인과관계 있는 이익’에 해당할 여지가 커, 그 반영을 주장할 여지가 큽니다. 추가로 기대 가능한 폭이 상단 5,353만원 대비 잔여 약 1,425만원 수준임을 고려하면 2~3년 소송비용·리스크 대비 즉시 소제기의 실익은 크지 않아 우선 회사에 협상을 요청합니다.",협상,0
409,제조,핵심,0,보상규정 자체가 없음,0,인색,1.0837,S2,0.03,906512,0.3881,172,429,1115,1716,무효소송승소,1.3,10555.7,13722.4,1583.4,2058.4,342.4,협상요청,자부심,"제조 업종이고 대법원 2009다75178·2014다220347 기준(사례상 실시료율 2~3%, 발명자 공헌도 10~20%)을 참작하면, 회사 공시 이익 13,722.4만원 대비 현재 보상 1,716만원은 하한~중간 수준입니다. 보상규정 자체가 없어 발명진흥법 제15조 제2~4항 위반 상태이므로 제6항의 정당보상 추정이 배제되어, 규정 정비와 추가보상 협의 여지가 큽니다. 무효소송 승소는 2014다220347 취지상 보상면제 사유가 아니나 사용자 공헌(소송·사업화) 고려와 2023다237514의 ‘상당인과관계 있는 이익’ 법리로 소송 결과 변동성이 커, 즉시 소제기 대비 기대이익이 제한됩니다. 수용은 신속하지만 상한(약 2,744만원) 대비 약 1,030만원 부족 가능성이 있어, 우선 규정 제정·상향(예: 20% 근접) 지급을 요구하는 협상이 비용 대비 실익이 가장 큽니다.",협상,0
415,제조,핵심,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",0,인색,0.9117,S1,0.03,873149,0.346,124,310,805,1239,침해소송승소,3.0,9062.3,27186.9,1359.3,4078.0,2839.0,협상요청,자부심,"회사가 서면 통지와 협의 등 절차를 지킨 점은 인정하지만, 이 발명으로 공시된 이익 27,186.9만원 대비 제가 받은 보상 1,239만원(약 4.6%)은 낮아 보입니다. 침해소송 승소로 창출·보전된 이익이 보상 산정에 적절히 반영됐는지, 공헌도와 산정 근거를 투명하게 확인하고 싶습니다. 우선 내부에서 합리적 추가보상을 협의해 상호 신뢰를 유지하는 것이 바람직하다고 판단합니다. 협의가 원만치 않으면 이후 법적 절차를 검토하겠습니다.",협상,0
419,제조,중요,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",3,매우후함,9.4372,S1,0.03,2215244,0.1891,1779,4448,11564,17791,이직제안,1.1,12568.3,13825.1,1885.2,2073.8,-15717.2,수용,자부심,"회사 공시 이익 13,825.1만원보다 내가 받은 보상 17,791만원이 더 커서 성과가 충분히 인정됐다고 판단했다. 보상규정도 사전 고지·협의·서면 통지가 모두 충족돼 추가 법적 청구의 실익이 낮다. 불필요한 갈등을 만들기보다 현재 보상을 수용하고 향후 커리어 선택(이직 여부)에 집중하는 것이 합리적이다.",수용,0
408,IT,중요,0,보상규정 자체가 없음,3,매우후함,11.2615,S2,0.02,1978287,0.2434,1626,4066,10573,16265,침해소송승소,4.9,9629.0,47182.1,1444.3,7077.3,-9187.7,수용,자부심,"회사에 보상규정이 없어 발명진흥법 제15조 제6항의 정당보상 추정은 적용되지 않지만, 보상은 사용자 이익과 발명자 공헌도 등을 반영해 산정되어야 합니다. IT 분야의 판례 경향(실시료율 약 2%, 발명자 공헌도 10~20%)을 고려하더라도, 회사가 공시한 ‘직무발명으로 얻은 이익’을 전제로 하면 합리적 보상범위는 약 4,718~9,436만원입니다. 저는 이미 16,265만원을 지급받아 위 범위를 현저히 상회하고, 실시료율을 엄격히 적용하여 재산정하면 오히려 더 낮은 금액이 도출될 가능성도 큽니다. 침해소송 승소로 인과관계가 강화되었다 하더라도(대법원 2023다237514), 추가 청구는 시간·비용 대비 실익이 작아 현 보상을 수용함이 타당합니다.",수용,0
416,제약,중요,0,보상규정 자체가 없음,2,후함,4.5857,S1,0.05,2517137,0.2712,2348,5870,15264,23482,이직제안,1.4,34138.6,47794.0,5120.8,7169.1,-16312.9,수용,자부심,"회사의 보상규정이 없지만 현재까지 받은 금액이 회사 공시 이익 대비 상당하여 합리적인 수준이라고 판단했습니다. 제약 산업의 불확실성과 분쟁 비용을 고려하면 추가 청구나 소송의 기대효용이 크지 않습니다. 이직 제안으로 커리어 선택지가 열려 있어, 갈등을 키우기보다 지금의 성과를 인정받은 선에서 마무리하는 편이 낫다고 보았습니다.",수용,0
418,IT,중요,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",0,인색,1.0862,S1,0.02,1706776,0.2708,151,376,979,1506,침해소송승소,3.0,9245.3,27735.9,1386.8,4160.4,2654.4,협상요청,자부심,"회사 절차는 갖춰졌지만, 침해소송 승소로 실현된 이익(약 277억 원대)에 비해 내가 받은 보상(약 1.5억 원)은 약 5%대로 낮다고 느낀다. 우선 내부에서 산정근거와 기여율을 투명하게 설명받고 추가 보상 가능성을 협의하겠다. 회사와의 신뢰를 지키면서도 내 성과에 상응하는 정당한 보상을 받고 싶다. 협의가 불성립될 경우에는 법적 절차도 검토할 여지를 남긴다.",협상,0
413,제약,중요,0,보상규정 자체가 없음,1,보통,2.5769,S2,0.05,1835430,0.2632,934,2334,6069,9337,침해소송승소,4.6,24155.7,111116.2,3623.4,16667.4,7330.4,청구,자부심,"회사에 보상규정이 전혀 없어 발명진흥법 제15조 제2~4항을 준수하지 않았고, 따라서 제6항의 면책도 적용되지 않아 정당한 보상 추가 청구 여지가 큽니다. 침해소송 승소로 ‘상당인과관계 있는 이익’(대법원 2023다237514)이 뒷받침되고, 공시 이익 111,116.2만원 대비 수령액 9,337만원은 판례상 발명자 공헌도 10~20%(대법원 2009다75178 등) 기준 하한에도 미달하여 약 1,775~12,886만원 추가 여지가 보입니다. 다만 실시료율·독점권 기여율 산정에 따라 감액될 수 있고 소송은 2~3년·변호사비 부담이 커서, 우선 수개월 내 가능한 사내·조정 등 ‘청구’ 절차로 협의를 압박하면서 소멸시효 10년(2009다75178)도 관리하는 것이 효율적입니다. 이에 불응하거나 지연 시에만 소 제기를 검토하는 전략이 비용 대비 합리적입니다.",청구,0
421,제조,보통,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",1,보통,2.5946,S1,0.03,936582,0.1049,115,287,745,1147,M&A,7.8,2946.5,22982.7,442.0,3447.4,2300.4,협상요청,자부심,"회사 공시 이익 22,982.7만원 대비 내가 받은 1,147만원은 약 5%로, 발명 기여도에 비해 낮아 보입니다. 우선 보상 산정 기준과 M&A로 인한 추가 이익 반영 여부를 투명하게 확인하고 싶습니다. 회사가 보상규정과 절차를 갖춘 점을 고려해, 관계를 지키며 합리적 조정을 대화로 시도하겠습니다. 협상이 결렬되면 그때 법적 조치도 검토할 것입니다.",협상,0
422,반도체,미미,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,0,인색,1.1022,S1,0.03,3151190,0.0372,58,146,378,582,M&A,3.2,3519.2,11261.4,527.9,1689.2,1107.2,청구,배신감,"회사 공시 이익이 11,261.4만원인데 내가 받은 보상은 582만원에 불과해 합리적 보상이라고 보기 어렵습니다. 보상규정이 있었다면서도 서면 고지가 없었다는 점에서 규정의 공정성과 구속력에 의문이 듭니다. 게다가 M&A로 회사가 추가 이익을 얻었을 가능성도 있어 시효를 의식해 법적 청구로 권리를 명확히 하겠습니다. 소송은 추후 선택지로 두되, 청구 단계에서 증거를 확보하고 정당한 기준으로 재산정 요구하겠습니다.",청구,0
424,반도체,보통,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,2,후함,5.2792,S1,0.03,3494273,0.0854,709,1772,4609,7090,이직제안,1.3,8953.1,11639.0,1343.0,1745.8,-5344.2,수용,자부심,"회사 공시 기준 이익 11,639.0만원 대비 내가 받은 7,090만원은 비중이 높아 현 보상이 과도하게 낮다고 보긴 어렵습니다. 서면 통지 미비로 규정 다툼 여지는 있으나, 추가 청구의 실익과 시간·관계 비용을 감안하면 기대 대비 위험이 큽니다. 이직 제안도 있어 분쟁 없이 정리하고 향후 경력과 평판을 우선하는 편이 합리적이라 판단했습니다. 내 성과에 대한 보상도 충분히 인정받았다고 느낍니다.",수용,0
423,IT,중요,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,0,인색,0.9667,S1,0.02,4745561,0.2441,336,840,2184,3360,라이선스수입,3.7,23170.4,85730.5,3475.6,12859.6,9499.6,청구,배신감,"회사 이익(약 85.7억원)에 비해 내가 받은 보상(3,360만원)은 턱없이 적어 납득이 되지 않습니다. 보상규정을 일방 통지만 하고 협의하지 않았다는 점도 공정하지 않다고 느꼈습니다. 협상요청만으로는 시간만 끌릴 것 같아 권리를 명확히 하기 위해 법적 보상 청구 절차를 시작하겠습니다. 다만 소송은 회사와의 관계를 고려해 청구 후 협상 가능성을 먼저 타진하겠습니다.",청구,0
425,제조,핵심,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",1,보통,2.3922,S1,0.03,4124154,0.3937,1748,4370,11360,17478,이직제안,1.4,48708.6,68192.0,7306.3,10228.8,-7249.2,수용,자부심,"회사가 공시한 발명 이익은 약 6.8억 원이고, 내가 받은 보상은 약 1.75억 원으로 비율상 상당한 수준입니다. 보상규정도 사전에 서면 고지·협의되었고, 보상액 통지도 적법하게 이뤄져 절차적 정당성이 확보되었습니다. 추가 청구나 소송으로 얻을 실익이 크지 않고 리스크가 커 보입니다. 이직 제안도 있는 만큼 현 보상을 수용하고 다음 단계에 집중하는 것이 합리적이라 판단했습니다.",수용,0
417,반도체,중요,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",0,인색,1.009,S2,0.03,4787602,0.2426,527,1318,3429,5274,침해소송승소,4.3,34846.2,149838.7,5226.9,22475.8,17201.8,청구,자부심,"회사가 제15조 2~4항 절차는 준수했으나, 침해소송 승소와 공시된 이익 149,838.7만원은 발명 독점효과와의 상당인과관계가 강해(대법원 2023다237514) 보상액 산정에서 사용자 이익·공헌도 반영이 핵심입니다. 현재 수령액 5,274만원은 판례상 합리적 기준(실시료율 2~3%, 발명자 공헌도 10~20%; 2009다75178, 2014다220347)을 시산해 볼 때 현저히 낮아 제15조 제6항 단서 사유에 해당할 여지가 큽니다. 다만 바로 소송은 2~3년과 비용 부담이 커서, 소멸시효 10년(기산점은 승계 또는 규정상 지급시기)을 점검하며 사내·조정 절차로 정당보상 ‘청구’를 통해 증액 협상을 유도하는 것이 합리적입니다. 협의가 결렬되면 그때 소송 전환을 검토합니다.",청구,0
420,제약,핵심,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,0,인색,0.9429,S2,0.05,2667743,0.3164,597,1492,3880,5969,침해소송승소,2.0,42207.0,84414.0,6331.1,12662.1,6693.1,청구,자부심,"제약산업 특성상 독점이익이 크고 침해소송 승소로 확정된 이익은 대법원 2023다237514 취지에 비추어 ‘상당인과관계 있는 이익’에 포함됩니다. 이를 기준으로 대법원 2009다75178 등 판례상 발명자 공헌도 10~20%를 적용하면 8,441~16,883만원이 정당보상 범위인데, 현재 수령액 5,969만원은 현저히 낮습니다. 아울러 회사가 보상규정을 서면 고지하지 않아 발명진흥법 제15조 제6항의 정당보상 추정도 누리지 못하므로 추가보상 여지가 큽니다. 비용·기간을 고려해 우선 사내·조정 절차로 공식 청구를 진행하고, 불응 시 소송으로 전환하는 전략이 합리적입니다.",청구,0
426,제약,미미,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,1,보통,2.1318,S1,0.05,3754268,0.0496,298,745,1936,2979,M&A,7.2,9315.7,67073.0,1397.4,10060.9,7081.9,청구,배신감,"회사가 보상규정을 가지고도 서면으로 통지하지 않아 규정의 합리성에 기댈 수 없고, 추가 보상 청구 여지가 크다고 판단했습니다. 공시된 이익 대비 현재까지 받은 보상은 약 4% 수준으로 현저히 낮아 보입니다. 또한 M&A 과정에서 발명 가치가 프리미엄으로 반영되었을 가능성도 사용자 이익에 포함될 수 있습니다. 소송에 바로 가기보다는 법적 청구를 개시해 시효를 중단하고 협상력을 높이겠습니다.",청구,0
433,제조,중요,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,2,후함,4.5597,S1,0.03,4547636,0.1695,1581,3953,10279,15813,라이선스수입,5.4,23119.2,124843.7,3467.9,18726.6,2913.6,청구,배신감,"회사 이익이 124,843.7만원인데 내가 받은 보상은 15,813만원으로 약 12.7%에 불과합니다. 라이선스 수입은 발명 기여도가 높게 평가되는 편인데, 회사는 보상규정을 갖고도 종업원에게 서면으로 알리지 않아 합리성 추정도 받기 어렵습니다. 법정 보상 청구를 통해 시효를 관리하고 자료 열람으로 정확한 정산 근거를 확보하겠습니다. 소송 전 단계에서 압박과 협상 여지를 동시에 갖추기 위함입니다.",청구,0
427,제약,보통,0,보상규정 자체가 없음,0,인색,0.9169,S2,0.05,1417902,0.0823,80,201,522,803,침해소송승소,2.4,5836.1,14006.6,875.4,2101.0,1298.0,청구,자부심,"제약 업종이고 침해소송에서 승소해 발명과 회사 이익 사이의 상당인과관계가 강하게 인정될 여지가 큽니다. 회사에 보상규정이 없어 발명진흥법 제15조의 정당보상 추정이 적용되지 않으므로 추가 보상 협의·청구 여지가 큽니다. 공시 이익 14,006.6만원에 판례상 발명자 공헌도 10~20%를 적용하면 1,401~2,801만원인데 기지급 803만원은 현저히 부족하며, 소멸시효 10년 내 추가 청구가 가능합니다. 다만 소송은 기간·비용 부담이 크므로 우선 사내 요구 및 조정 절차로 공식 청구해 근거를 축적·협상하되, 불성실 대응 시 소송 가능성을 예고하는 단계적 접근이 합리적입니다.",청구,0
431,제약,핵심,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,2,후함,5.3902,S1,0.05,563280,0.3051,695,1737,4517,6949,이직제안,1.3,8594.1,11172.3,1289.1,1675.8,-5273.2,협상요청,자부심,"내 발명으로 회사가 공시 기준 11,172.3만원의 이익을 얻었고, 나는 6,949만원을 받았지만 보상규정이 서면으로 고지되지 않은 점이 마음에 걸립니다. 서면 통지 부재는 정당한 보상 재산정의 여지를 주므로 소송에 앞서 추가 협의를 통해 산정 기준과 분배 비율을 투명하게 점검하고 싶습니다. 이미 받은 보상이 의미 있는 수준인 만큼 관계를 해치지 않으면서 합리적 조정을 시도하겠습니다. 또한 이직 제안이 있어 협상 지렛대가 충분하다고 판단했습니다.",협상,0
432,제조,보통,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",2,후함,4.7721,S1,0.03,1273095,0.0614,168,420,1091,1679,침해소송승소,5.0,2346.2,11731.0,351.9,1759.6,80.6,협상요청,자부심,"회사가 보상규정을 협의·서면고지 등으로 적정하게 운영한 점을 감안하면 당장 법적 분쟁으로 가기보다는 절차 안에서 보상을 재조정해 볼 여지가 있습니다. 공시된 이익 11,731만원 대비 수령액 1,679만원(약 14%)은 극단적으로 낮지 않지만, 침해소송 승소로 발생한 추가 이익과 제 기여도를 반영해 재산정이 가능하다고 봅니다. 우선 사내 기준에 따라 이익 산정 근거와 배분율을 투명하게 공유받고, 필요시 추가 보상을 협의하겠습니다. 제 발명이 회사 성과에 직접 기여했다는 자부심이 있고, 그에 걸맞은 인정과 보상을 정중히 요구하고 싶습니다.",협상,0
434,반도체,핵심,0,보상규정 자체가 없음,0,인색,0.8659,S1,0.03,1363756,0.3406,181,452,1177,1810,사업화성공,14.0,13935.0,195090.0,2090.2,29263.5,27453.5,청구,배신감,"회사는 직무발명 보상규정조차 없이 제 발명을 사업화해 약 195,090만원의 이익을 얻었는데, 제 보상은 1,810만원(약 1%)에 그칩니다. 이는 발명자의 기여와 법이 요구하는 정당한 보상 수준에 비해 현저히 낮다고 판단됩니다. 내부 규정 부재로 자발적 시정 가능성이 낮으므로 권리 보전을 위해 법적 보상 청구 절차를 즉시 개시하겠습니다. 청구 과정에서 객관적 산정과 정산을 요구하고, 필요시 소송으로 전환하겠습니다.",청구,0
429,반도체,보통,0,보상규정 자체가 없음,1,보통,2.504,S1,0.03,4378611,0.0778,384,959,2493,3836,침해소송승소,2.2,10213.1,22468.8,1532.0,3370.3,-465.7,협상요청,자부심,내 발명이 회사에 실질적 이익을 가져왔고 소송 승리로 그 가치도 입증됐다. 회사에 보상규정이 없으므로 합리적 산정 기준과 절차를 먼저 명확히 합의할 필요가 있다. 지금까지의 보상은 의미 있지만 공시된 이익과 향후 수익을 반영한 추가 분배 및 장기 보상체계를 협의하겠다. 관계를 해치지 않으면서 내 기여를 정당하게 인정받기 위해 우선 협상을 요청한다.,협상,0
428,반도체,미미,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",0,인색,1.0247,S2,0.03,3706670,0.0376,64,161,418,643,M&A,5.8,4181.5,24252.7,627.2,3637.9,2994.9,청구,자부심,"반도체 분야에서 회사 공시 이익 24,252.7만원 대비 보상 643만원은 판례상 발명자 공헌도 10~20%(약 2,425~4,851만원)에 현저히 못 미쳐, 보상액이 이익과 공헌도를 반영하지 못했을 개연성이 큽니다. 사용자가 제15조 제2~4항 절차를 준수했더라도, 제15조 제6항 단서에 따라 이익·공헌도 고려가 부족하면 정당보상 추정이 깨질 수 있으므로 추가 산정 근거 공개와 재심이 필요합니다. M&A 이후 사정도 2023다237514에 따른 ‘상당인과관계 있는 이익’ 범위에서 통합 고려될 수 있어, 회사의 산정기초(특허기여율·실시료율·독점기여율)를 점검해야 합니다. 소송 전 단계인 사내·조정 ‘청구’는 비용·시간 부담이 상대적으로 작고(수개월), 10년 소멸시효(2009다75178) 관리와 증거수집에 유리해 추후 협상 결렬 시 소송으로의 교두보가 됩니다.",청구,0
437,제약,보통,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",2,후함,5.0677,S1,0.05,1249372,0.1124,534,1335,3470,5339,라이선스수입,5.3,7023.0,37221.9,1053.5,5583.3,244.3,협상요청,자부심,"회사가 보상규정을 준수해 절차적으로는 문제없어 보이지만, 공시 기준 이익 약 372억 원 대비 제 보상 약 5.34억 원(약 14%)은 추가 성과 반영 여지가 있다고 판단했습니다. 당장 소송으로 가기보다 관계를 유지하며 데이터에 근거해 보상 비율과 향후 라이선스 추가 수익에 대한 슬라이딩 스케일·마일스톤 공유를 제안하고 싶습니다. 협상을 통해 합리적이고 지속 가능한 보상 구조를 먼저 모색하는 편이 시간·비용·평판 리스크를 최소화합니다.",협상,0
435,제약,중요,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,0,인색,1.0619,S1,0.05,3458630,0.2382,656,1640,4265,6561,무효소송승소,2.0,41191.2,82382.4,6178.7,12357.4,5796.4,청구,자부심,"회사가 공시한 발명 이익 82,382.4만원 대비 내가 받은 6,561만원은 현저히 적다고 판단한다. 보상규정을 서면 고지했지만 제정·변경 시 종업원과 협의가 없었다는 점에서 규정의 합리성에 의문이 있다. 무효소송 승소로 발명의 가치와 독점 효과가 확인된 만큼, 정당한 추가 보상을 법적 절차로 요구하겠다.",청구,0
436,반도체,미미,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,3,매우후함,8.9274,S1,0.03,4338257,0.0285,496,1240,3225,4961,사업화성공,15.4,3704.7,57052.4,555.7,8557.9,3596.9,청구,배신감,"보상규정이 있으면서도 서면 고지를 하지 않은 절차상 하자가 있어 회사 측 보상 근거가 취약합니다. 사업화가 성공해 공시 이익이 57,052.4만원인데, 내가 받은 4,961만원은 발명의 기여도와 귀속비율을 감안해도 낮아 보입니다. 소멸시효와 증거 보전을 위해 법적 보상 청구 절차를 즉시 개시하겠습니다.",청구,0
