에피소드ID,산업,발명중요도,보상규정형식레벨,보상규정형식설명,보상비율수준,보상비율라벨,보상비율실현값,인지모드,실시료율,기준매출만원,독점권기여율,출원보너스만원,등록보너스만원,실시보너스만원,실지급액합계만원,충격유형,충격배율,사용자이익기초만원,사용자이익충격후만원,충격전정당보상만원,정당보상추정만원,격차만원,발명자결정,감정동인,발명자이유,최종결과,재시도횟수
385,IT,미미,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",1,보통,2.4307,S2,0.02,1572749,0.0346,40,99,258,397,이직제안,1.1,1088.1,1196.9,163.2,179.5,-217.5,협상요청,자부심,"발명진흥법 제15조 제6항 단서에서 '이익과 공헌도를 고려하지 아니한 경우'는 정당한 보상으로 보지 않으며, 회사 공시 이익 1,196.9만원에 판례상 10~20% 공헌도를 적용하면 120~239만원 범위인데 현재 397만원 보상은 이미 상한을 초과하고 있어 법적 근거가 약합니다. 다만 이직제안이라는 맥락에서 협상의 여지가 있고, 소송까지 진행할 경우 2~3년의 시간과 비용 부담이 크므로, 먼저 회사와의 협의를 통해 보상규정 적용의 명확한 근거와 이익 산정 기준을 재검토하도록 요청하는 것이 최적의 결정입니다.",협상,0
378,반도체,핵심,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,3,매우후함,11.0012,S2,0.03,3157641,0.3451,5394,13486,35065,53945,이직제안,1.0,32690.2,32690.2,4903.5,4903.5,-49041.5,협상요청,자부심,"회사는 발명진흥법 제15조 제2항, 제4항의 서면통지 및 협의 의무를 이행하지 않았으므로 법정요건을 충족하지 못했습니다. 현재 보상액이 판례상 범위(3,269~6,538만원)에 근접하더라도 법정 절차 없는 일방적 결정은 권리침해입니다. 협상요청으로 투명한 절차와 명확한 기준을 요구하되, 회사가 거부 시 공식 청구로 법적 정당성을 확보하는 것이 장기적으로 자신의 권리와 위상을 지키는 방법입니다.",협상,0
388,제약,미미,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,0,인색,0.9964,S1,0.05,4836211,0.0468,169,423,1101,1693,이직제안,1.4,11325.8,15856.1,1698.9,2378.4,685.4,협상요청,배신감,"회사가 보상규정을 운영하면서도 종업원에게 서면으로 알리지 않은 것은 투명성 부족이며, 15,856.1만원의 회사 이익에 비해 1,693만원의 보상은 현저히 불균형하다. 이직제안까지 나온 상황에서 현재 보상을 수용하면 정당한 몫을 포기하게 되고, 즉시 법적 청구나 소송은 회사와의 관계를 완전히 단절시킬 수 있으므로, 추가 협의를 통해 공정한 보상 재조정을 요구하는 것이 현명하다.",협상,0
387,반도체,중요,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,2,후함,4.7263,S2,0.03,4345489,0.1488,1375,3437,8936,13748,무효소송승소,1.7,19392.6,32967.4,2908.9,4945.1,-8802.9,소송,배신감,"첫째, 발명진흥법 제15조 제3항 위반: 회사가 보상규정 작성·변경 시 협의하지 않았으므로 적법한 절차를 거치지 않았다. 둘째, 법정 기준 미충족: 회사 이익 32,967.4만원에 판례상 발명자 공헌도 10~20%를 적용하면 3,297~6,593만원 범위인데, 현재 받은 13,748만원은 이 범위를 초과하나 법 제15조 제6항 단서에 따라 '이익과 공헌도를 고려하지 않은' 위반 가능성이 있다. 셋째, 무효소송 승소로 특허권 유효성이 확보되었으므로 대법원 2014다220347 판결의 '특허 무효사유만으로 보상의무 면제 아님' 원칙이 적용되며, 2023다237514의 '상당인과관계 있는 이익' 법리도 발명자에게 유리하다. 넷째, 협상으로는 적법절차 결함을 치유할 수 없으므로 소송을 통해 법적 정당성과 함께 추가 보상을 구하는 것이 실익이 있다.",소송,0
381,제조,미미,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",2,후함,4.6276,S2,0.03,3782792,0.0499,393,982,2555,3930,M&A,5.0,5661.6,28308.0,849.2,4246.2,316.2,협상요청,자부심,"절차는 적절했으나, 대법원 2024년 판결로 'M&A 후 증가한 이익'도 보상산정에 포함될 수 있다는 법리가 확립되었습니다. 현재 보상(3,930만원)이 공헌도 범위 내이지만, 28,308만원 이익의 실제 발생 시점과 규모를 반영한 재협의가 정당하므로, 먼저 회사와 상호 신뢰하에 추가 협의를 청구하는 것이 합리적입니다. 소송보다 신속하면서도 법적 근거가 충분합니다.",협상,0
394,반도체,중요,0,보상규정 자체가 없음,0,인색,1.1278,S1,0.03,931591,0.2229,105,264,685,1054,무효소송승소,1.9,6229.6,11836.2,934.4,1775.4,721.4,소송,배신감,"회사가 보상규정조차 없으면서 무효소송에서 승소하여 1억 1천만원 이상의 이익을 얻었음에도, 나는 1천만원 정도만 받았다. 이는 명백한 불공정이며, 회사의 신뢰를 잃게 만드는 상황이다. 협상이나 청구로는 이 불균형을 바로잡을 수 없을 것으로 판단되므로, 법적 절차를 통해 정당한 보상을 받아야 한다.",소송,0
395,제약,미미,0,보상규정 자체가 없음,0,인색,1.0914,S1,0.05,4190717,0.0257,88,220,573,881,라이선스수입,4.7,5384.0,25304.8,807.6,3795.7,2914.7,소송,배신감,"회사가 얻은 이익 25,304.8만원에 비해 881만원의 보상은 약 3.5% 수준으로 극도로 불균형하며, 보상규정이 없다는 것은 발명자의 권리를 보호할 시스템이 부재함을 의미합니다. 라이선스수입이라는 명확한 경제적 성과가 있음에도 불구하고 이를 제대로 반영하지 않은 회사의 처우는 신뢰 관계의 심각한 위배입니다. 법적 절차를 통해 직무발명에 대한 정당한 보상을 요구하는 것이 필요합니다.",소송,0
391,IT,중요,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,2,후함,5.2897,S2,0.02,4606764,0.221,1615,4038,10501,16154,이직제안,1.2,20358.6,24430.3,3053.8,3664.5,-12489.5,청구,배신감,"회사는 발명법 제2항·제3항을 위반했습니다. 보상규정을 일방 통보했을 뿐 협의 절차를 거치지 않았으므로, 제6항 단서 '절차 완료 시 정당한 보상 간주' 요건을 충족하지 못했습니다. 현재 보상 16,154만원은 판례상 발명자공헌도(10~20%) 적용 시 기준액 2,443~4,886만원을 3배 이상 초과하지만, 대법원 2023다237514 판결에서 확립된 '상당인과관계 있는 이익' 법리와 회사가 얻은 실제 이익 24,430.3만원을 고려하면 여전히 보상 부족 가능성이 있습니다. 법적 청구 절차(조정·중재)를 통해 절차적 위반을 지적하고, 회사의 협의 거부가 보상액 산정의 공정성을 훼손했다는 점을 주장할 수 있습니다. 이미 수년이 경과했지만 소멸시효 10년이 미도과하므로 청구권 행사가 가능하며, 소송 진행 전 사내 절차부터 진행하여 협상의 여지를 남기는 것이 실익입니다.",청구,0
397,제약,핵심,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,0,인색,0.8823,S1,0.05,2168758,0.2815,404,1010,2625,4039,사업화성공,19.0,30520.4,579887.6,4578.1,86983.1,82944.1,소송,배신감,"회사가 얻은 이익 579,887.6만원에 비해 받은 보상 4,039만원은 현저히 불공정합니다. 보상규정을 일방적으로 알렸을 뿐 협의 없이 진행했다는 점에서 절차적 정당성도 없습니다. 발명의 성공적 사업화에 기여했음에도 불구하고 정당한 몫을 인정받지 못한 상황은 신뢰의 근본적 훼손이며, 법적 청구를 통해 근본적 해결을 모색해야 합니다.",소송,0
399,IT,핵심,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,2,후함,4.7371,S1,0.02,3330969,0.3149,1491,3726,9689,14906,침해소송승소,4.4,20977.1,92299.2,3146.6,13844.9,-1061.1,소송,배신감,"회사가 92,299.2만원의 이익을 얻었으나 나는 14,906만원만 받았고, 보상규정 변경 시 나와 협의하지 않아 일방적으로 결정된 상황이다. 침해소송까지 승소하게 한 발명의 가치가 과소평가되었고, 회사와의 신뢰가 깨진 상태에서 법적 정당성을 확보하는 것이 필요하다. 더 이상의 협상은 회사의 불성실한 태도를 수용하는 것과 같으므로 법원의 판단을 구해야 한다.",소송,0
390,제약,중요,0,보상규정 자체가 없음,0,인색,0.9763,S2,0.05,2030294,0.1963,292,730,1896,2918,M&A,6.2,19922.6,123520.1,2988.4,18528.0,15610.0,청구,자부심,"정당한 보상을 받을 권리가 법정되어 있고, 회사의 보상규정 부재·절차 위반이 명확하며, 판례상 발명자 공헌도 10~20% 기준이 확립되어 있습니다. 현재 보상 2,918만원은 법적 범위 12,352~24,704만원의 12%에 불과해 심각한 과소 보상 상태이므로, 청구 절차를 통해 추가 협의를 요청하는 것이 소송보다 효율적이고 합리적입니다. 자신의 기술 기여를 정당하게 평가받기 위한 절차입니다.",청구,0
400,제조,미미,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,2,후함,5.3557,S1,0.03,605573,0.026,38,95,246,379,M&A,6.6,471.7,3113.2,70.8,467.0,88.0,협상요청,배신감,"회사가 발명으로 얻은 이익 3,113.2만원에 비해 379만원의 보상은 12%에 불과하며, 보상규정을 일방적으로 통보하고 종업원과 협의하지 않은 점이 신뢰를 크게 훼손했습니다. M&A 후 상황이 변했을 가능성도 있으므로, 법적 절차 진행 전에 먼저 회사와의 대화를 통해 공정한 수준의 추가 보상을 협의하는 것이 합리적입니다.",협상,0
392,반도체,미미,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",2,후함,4.4224,S2,0.03,563341,0.0268,30,75,195,300,이직제안,1.5,452.1,678.2,67.8,101.7,-198.3,협상요청,자부심,"회사의 절차적 충실성(서면 통지, 협의, 결정 알림)을 인정하되, 발명진흥법 제15조 제6항 단서가 요구하는 '실질적 정당성' 검토 필요를 주장합니다. 현 보상액(300만원)이 회사 이익의 44%로 판례상 공헌도(10~20%)를 크게 초과하는 점, 그리고 이직제안이라는 신호를 고려하면, 법적 근거 없이 소송 비용을 투입하기보다 서면으로 보상액 재산정 논거를 제시하며 협상하는 것이 실익입니다. 자신의 발명 가치를 객관적 기준으로 재평가받고자 하는 자부심이 주된 동기입니다.",협상,0
396,제조,미미,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,2,후함,4.7528,S2,0.03,3242174,0.0223,154,386,1003,1543,라이선스수입,3.4,2164.4,7359.0,324.7,1103.8,-439.2,협상요청,자부심,"회사는 보상규정을 알렸으나 제15조 제3항의 협의 의무를 이행하지 않았습니다. 현 보상액 1,543만원은 판례상 공헌도 범위(736~1,472만원)의 상한에 근접하지만, 법정 절차 부재가 정당성을 훼손합니다. 소송 대비 시간·비용이 과하고 관계 손상도 크므로, 협의를 통해 발명자로서 정당한 대우를 받으면서 절차적 적법성을 함께 확보하는 것이 가장 현실적입니다.",협상,0
389,IT,핵심,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,3,매우후함,9.1559,S2,0.02,1486045,0.3591,1466,3664,9527,14657,침해소송승소,4.4,10671.9,46956.4,1600.8,7043.5,-7613.5,청구,자부심,"회사가 발명진흥법 제15조 제2항, 제3항, 제4항의 서면 통지 및 협의 의무를 이행하지 않았으므로, 현 보상액이 형식적 적정성을 결하고 있습니다. 비록 수령액이 판례상 공헌도 기준 상한을 초과하나, 절차의 적법성이 보상의 정당성을 담보하는 핵심이므로 청구 절차로 회사의 책임을 명확히 해야 합니다. 소송까지 진행하기 전에 청구 및 조정 단계에서 법적 기초 위에 합리적 합의 가능성을 모색하는 것이 실익적입니다.",청구,0
401,제약,미미,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,0,인색,1.0391,S2,0.05,4159242,0.0467,151,378,984,1513,침해소송승소,3.3,9707.7,32035.4,1456.2,4805.3,3292.3,소송,자부심,"회사가 보상규정 수립 시 협의하지 않은 절차적 위반과, 현재 보상액(1,513만원)이 법원이 인정하는 공헌도 기준(10~20%)과 비교할 때 현저히 낮음(3,204~6,407만원 범위 대비)을 종합하면, 발명인프리전법 제15조 제6항의 '정당한 보상' 요건을 충족하지 않습니다. 대법원 2023다237514(2024.11.20)의 '상당인과관계 있는 이익' 법리와 침해소송 승소라는 객관적 성과를 고려할 때, 법원을 통한 보상 결정이 정당성을 가집니다. 청구 절차는 시간 소모 대비 확실한 진전 가능성이 낮고, 협상은 절차적 위반을 간과하는 것이므로, 명확한 권리 구제를 위해 소송 진행이 최적의 선택입니다.",소송,0
398,제조,핵심,0,보상규정 자체가 없음,0,인색,1.0481,S2,0.03,2605762,0.4665,573,1433,3727,5733,무효소송승소,1.8,36469.6,65645.3,5470.4,9846.8,4113.8,청구,자부심,"회사의 보상규정 부재로 인한 절차적 위반이 명백하고, 현 보상액 5,733만원은 판례상 공헌도 적용 범위(6,565~13,129만원)보다 낮습니다. 무효소송 승소 후 충분한 실적이 쌓였으므로 정당한 보상을 공식적으로 청구할 정당성과 승산이 있으며, 소멸시효를 고려할 때 더 이상의 지연은 권리를 잃을 위험이 있습니다.",청구,0
393,IT,보통,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,1,보통,2.7125,S2,0.02,4965489,0.0552,223,557,1449,2229,무효소송승소,1.7,5477.7,9312.1,821.7,1396.8,-832.2,협상요청,자부심,"발명진흥법 제15조 제3항상 회사의 협의의무 불이행과 무효소송 승소는 추가보상 근거가 되나, 현 수령액(2,229만원)이 판례 범위(931~1,862만원)를 이미 초과했으므로 소송의 승산 및 경제성이 낮다. 절차적 결함을 근거로 회사에 재협의를 정중히 요청하여 합의 가능성을 먼저 탐색하고, 불응 시 청구·소송으로 단계적 진행하는 것이 최적이다.",협상,0
405,IT,중요,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,0,인색,1.0254,S1,0.02,3506492,0.1564,169,422,1096,1687,M&A,6.5,10968.8,71297.2,1645.3,10694.6,9007.6,협상요청,배신감,"회사가 직무발명으로 71,297.2만원의 이익을 얻었으나 나는 1,687만원만 받았으며, 보상규정을 서면으로 알린 적 없다는 점에서 절차적 정당성이 결여되어 있습니다. 즉시 소송을 제기하기에는 관계 파손의 위험이 크지만, 현재 보상으로 수용하기에는 이익 배분의 불균형이 너무 큽니다. 먼저 회사와의 협상을 통해 합리적 수준의 추가 보상을 요청하되, 협상이 결렬될 경우 법적 절차를 진행할 여지를 남기는 것이 최선입니다.",협상,0
403,제조,미미,0,보상규정 자체가 없음,2,후함,5.425,S2,0.03,2951086,0.0465,335,838,2179,3352,라이선스수입,9.9,4118.7,40775.1,617.8,6116.3,2764.3,소송,자부심,"회사 공시 기준 이익 4천만원대에 판례상 발명자 공헌도 10~20%를 적용하면 4,078~8,155만원 범위가 정당한 보상임에도, 현재 3,352만원만 받은 상태입니다. 회사가 보상규정 자체를 작성하지 않아 발명진흥법 제2~4항 위반이 명백하고, 2024년 대법원 판결(2023다237514)은 승계 이후 사정까지 고려하여 '상당인과관계 있는 이익'으로 법리를 재정립했으므로 충분한 법적 근거가 있습니다. 청구 단계에서의 추가 협의 기회도 거쳐지만, 명백한 법적 위반과 판례의 보호 범위를 감안할 때 법원을 통한 확정이 자신의 기여도를 명확히 인정받는 가장 확실한 경로입니다.",소송,0
407,제약,중요,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",0,인색,0.9414,S1,0.05,2645635,0.2135,399,997,2592,3988,사업화성공,7.2,28238.8,203319.4,4235.8,30497.9,26509.9,협상요청,배신감,"회사가 발명으로부터 203,319.4만원의 이익을 얻었음에도 불구하고, 나는 3,988만원만 받았다. 이는 약 2%에 불과한 보상 비율로, 보상규정을 협의하였다는 절차적 정당성에도 불구하고 실질적 공정성이 심각하게 훼손되었다고 느낀다. 법적 분쟁으로 확대하기 전에 회사와 추가 협의를 통해 합리적인 수준의 보상 조정을 요청하는 것이 타당하다.",협상,0
404,IT,미미,0,보상규정 자체가 없음,1,보통,2.5336,S2,0.02,2798756,0.0461,98,245,638,981,무효소송승소,1.9,2581.6,4905.0,387.2,735.8,-245.2,수용,손실회피,"현재 981만원의 보상은 대법원 판례(공헌도 10~20%)상 인정 범위의 상한선에 부합하며, 추가 청구 시 얻을 수 있는 이익(최대 수백만원)이 소송 진행에 따른 시간적 비용(2~3년)과 경제적 부담을 정당화하지 못함. 법적 확실성과 현실적 효용성을 종합 고려할 때, 이미 적절하게 보상받은 것으로 판단하는 것이 합리적.",수용,0
410,IT,보통,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",3,매우후함,9.0855,S2,0.02,2835763,0.1167,902,2254,5862,9018,라이선스수입,3.1,6617.4,20513.9,992.6,3077.1,-5940.9,협상요청,자부심,"회사가 보상규정 3요건(서면공시, 협의, 서면통지)을 모두 충족했으므로 법적 추정력이 있으나, 대법원 2023다237514는 '상당인과관계 있는 이익'을 통합 고려하도록 법리를 재정립했습니다. 현재 9,018만원은 판례상 발명자공헌도(10~20%) 기준 2,051~4,103만원 범위보다 2배 이상 높아 법적 최소요건은 충족하지만, 라이선스수입이라는 지속적 이익이 발생 중인 상황에서 추가 협의의 여지가 있습니다. 즉시 소송은 2~3년 소요와 변호사비 본인부담의 부담이 크므로, 먼저 회사와 발명의 지속적 가치와 자신의 기여도를 명확히 인정받으면서 추가 보상 협상을 진행하는 것이 실익 면에서 유리합니다.",협상,0
411,반도체,핵심,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",0,인색,0.8899,S1,0.03,1555440,0.4031,251,628,1632,2511,M&A,4.7,18812.1,88416.9,2821.8,13262.5,10751.5,청구,배신감,"회사가 보상규정을 협의하여 수립했음에도 불구하고, 88,416.9만원의 이익을 얻은 발명에 대해 2,511만원만 지급한 것은 명백한 불균형입니다. M&A 이후에도 해당 발명의 가치는 변하지 않았으며, 초기에 협의된 보상규정이 제대로 적용되지 않았다는 의심이 듭니다. 신뢰를 바탕으로 협력했던 만큼, 정당한 법적 절차를 통해 합리적인 보상을 청구할 필요가 있습니다.",청구,0
412,제조,중요,0,보상규정 자체가 없음,3,매우후함,10.1215,S1,0.03,3806616,0.1819,3153,7883,20495,31531,침해소송승소,3.5,20767.9,72687.7,3115.2,10903.2,-20627.8,협상요청,배신감,"회사가 침해소송에서 승소하여 72,687.7만원의 이익을 얻었으나, 나는 31,531만원만 받았으므로 약 43% 수준의 보상에 그쳤습니다. 보상규정이 없는 상황에서 회사의 일방적 결정만 받아들이기에는 정당성이 부족하며, 발명으로 인한 실질적 이익 배분이 공정하지 못했다는 느낌이 듭니다. 법적 절차로 나아가기 전에 회사와 객관적 기준에 따른 추가 협의를 요청하여 합리적 수준의 보상을 도모하고자 합니다.",협상,0
402,제약,보통,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",2,후함,4.4951,S2,0.05,3045918,0.0711,730,1826,4749,7305,라이선스수입,6.8,10834.1,73671.9,1625.1,11050.8,3745.8,협상요청,자부심,"회사는 법정 절차를 충족했으나, 보상액이 판례상 발명자 공헌도 범위(10~20%)의 하한 미만으로 책정된 점은 법 제6항 단서의 '공헌도 미고려' 요건에 부합할 여지가 있습니다. 10년의 소멸시효가 있고 협상 비용이 소송보다 훨씬 낮으므로, 먼저 회사에 대법원 2023다237514의 최신 법리와 함께 이익 재산정·공헌도 재검토를 요청하는 것이 전략적으로 합리적입니다. 협상 결렬 시 별도의 청구 또는 소송 절차를 추진할 수 있다는 점에서 현 단계에서 선택의 여지를 유지합니다.",협상,0
415,제조,핵심,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",0,인색,0.9117,S1,0.03,873149,0.346,124,310,805,1239,침해소송승소,3.0,9062.3,27186.9,1359.3,4078.0,2839.0,협상요청,배신감,"회사가 침해소송에서 승소하여 27,186.9만원의 이익을 얻었음에도 종업원에게는 1,239만원만 지급한 것은 공정하지 않다고 느껴진다. 보상규정을 협의하여 작성했다는 신뢰가 결과적으로 배신당한 것 같은 감정이 든다. 법적 절차는 회피하되, 회사와의 추가 협의를 통해 합리적인 수준의 보상을 재논의할 필요가 있다고 판단된다.",협상,0
409,제조,핵심,0,보상규정 자체가 없음,0,인색,1.0837,S2,0.03,906512,0.3881,172,429,1115,1716,무효소송승소,1.3,10555.7,13722.4,1583.4,2058.4,342.4,협상요청,자부심,"보상규정 부재로 회사가 제15조 제2~4항을 위반했고, 무효소송 승소로 발명의 실질적 가치가 입증되었으며, 공시 이익 13,722.4만원 대비 발명자 공헌도 10~20% 기준(1,372~2,744만원)에 비추어 현재 1,716만원의 정당성이 의문스러운 상황입니다. 법적 청구권이 충분하므로 먼저 회사에 협의를 요청하여 정당한 보상 규정 작성과 이에 따른 추가 보상 검토를 촉구하되, 회사가 거부할 경우 청구 및 소송으로 단계적으로 대응할 수 있습니다. 이는 발명자의 정당한 권리 행사이면서도 관계 악화를 먼저 피하는 전략입니다.",협상,0
416,제약,중요,0,보상규정 자체가 없음,2,후함,4.5857,S1,0.05,2517137,0.2712,2348,5870,15264,23482,이직제안,1.4,34138.6,47794.0,5120.8,7169.1,-16312.9,협상요청,배신감,"회사가 47,794만원의 이익을 얻었으나 나는 23,482만원만 받았으므로, 정당한 보상 기준이 명확하지 않은 상황에서 추가 협의가 필요합니다. 보상규정이 없다는 것 자체가 공정성의 부재를 의미하며, 이직제안까지 받은 상황은 회사가 나의 기여가치를 충분히 인정하지 않았다는 신호입니다. 법적 절차로 즉시 대응하기보다는 먼저 회사와의 협상을 통해 합리적인 수준의 보상을 요구하는 것이 현명합니다.",협상,0
418,IT,중요,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",0,인색,1.0862,S1,0.02,1706776,0.2708,151,376,979,1506,침해소송승소,3.0,9245.3,27735.9,1386.8,4160.4,2654.4,협상요청,자부심,"침해소송 승소로 증명된 명확한 발명 가치와 회사의 실제 이익 규모를 고려할 때, 현재 보상은 창작자로서의 기여를 제대로 인정받지 못한 상태입니다. 아직 법적 분쟁으로 발전하기 전에 회사와의 협상을 통해 공정한 보상 수준을 재협의하는 것이 합리적입니다. 자신의 발명 성과에 합당한 대우를 받을 권리를 주장하기 위해 협상을 요청합니다.",협상,0
406,제조,보통,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,2,후함,4.5989,S2,0.03,3243784,0.0585,393,982,2553,3928,침해소송승소,4.7,5694.6,26764.6,854.2,4014.7,86.7,협상요청,자부심,"발명진흥법 제15조 제3항의 협의 의무 위반으로 회사의 법적 하자가 명확하며, 침해소송 승소로 발명의 가치가 입증되었습니다. 현 보상액(3,928만원)이 판례상 공헌도 기준의 하한에 위치한 점을 들어 보상규정의 적절한 재협의를 요청하면, 회사는 법적 리스크를 감안하여 응할 가능성이 높습니다. 이는 소송의 장기화와 비용 부담을 피하면서도 정당한 권리를 행사하는 효율적 선택입니다.",협상,1
419,제조,중요,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",3,매우후함,9.4372,S1,0.03,2215244,0.1891,1779,4448,11564,17791,이직제안,1.1,12568.3,13825.1,1885.2,2073.8,-15717.2,수용,충성심,"회사가 보상규정을 투명하게 공시하고 협의 과정을 거쳤으며, 실제 지급액(17,791만원)이 회사가 공시한 이익(13,825.1만원)을 초과했다는 점에서 공정한 대우를 받았다고 판단됩니다. 이직제안이라는 새로운 기회를 앞두고 있는 상황에서 현재까지의 관계를 유지하고 신뢰 기반의 협력을 지속하려는 마음이 더 큽니다.",수용,0
413,제약,중요,0,보상규정 자체가 없음,1,보통,2.5769,S2,0.05,1835430,0.2632,934,2334,6069,9337,침해소송승소,4.6,24155.7,111116.2,3623.4,16667.4,7330.4,청구,자부심,"발명진흥법상 회사의 보상규정 작성·협의 의무를 완전히 이행하지 않았으며, 침해소송 승소로 인한 111,116만원의 이익 중 발명자 공헌도 10~20%를 적용하면 11,112~22,223만원이 정당한 보상액이다. 현재 9,337만원은 명백한 미지급액(1,775~12,886만원)을 남기고 있다. 절차적 위반과 객관적 산정 기준이 분명하므로 법적 청구 절차가 협상보다 강력하며, 2024년 대법원 판결도 발명자에게 유리하게 작용할 것이다.",청구,0
408,IT,중요,0,보상규정 자체가 없음,3,매우후함,11.2615,S2,0.02,1978287,0.2434,1626,4066,10573,16265,침해소송승소,4.9,9629.0,47182.1,1444.3,7077.3,-9187.7,협상요청,자부심,"발명이 실제로 47,182만원의 회사 이익을 창출한 사실은 인정되었고, 현 수령액 16,265만원은 법정 공헌도 기준(10~20%)의 상한선을 이미 초과한 상태입니다. 다만 회사의 보상규정 부재와 서면 고지 의무 위반이 있으므로, 소송이 아닌 협상 단계에서 보상 산정 근거의 서면 확인을 요청함으로써 절차적 정당성을 확보하고 향후 분쟁 재발을 방지하는 것이 현명합니다.",협상,1
422,반도체,미미,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,0,인색,1.1022,S1,0.03,3151190,0.0372,58,146,378,582,M&A,3.2,3519.2,11261.4,527.9,1689.2,1107.2,협상요청,배신감,"회사가 얻은 이익(11,261.4만원)에 비해 받은 보상(582만원)이 현저히 적으며, 보상규정을 서면으로 알리지 않은 점에서 절차적 신뢰가 깨졌다. 다만 M&A라는 변수와 법적 분쟁의 불확실성을 고려할 때, 즉시 소송보다는 회사와의 추가 협의를 통해 정당한 보상을 요청하는 것이 합리적이다. 성취를 인정받되 관계의 완전한 단절을 피하려는 판단이다.",협상,0
421,제조,보통,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",1,보통,2.5946,S1,0.03,936582,0.1049,115,287,745,1147,M&A,7.8,2946.5,22982.7,442.0,3447.4,2300.4,협상요청,배신감,"회사가 직무발명으로 2억 2천만 원대의 이익을 얻었음에도 1,100만 원대의 보상만 제시한 것은 합의한 보상규정에 비해 과도하게 불공평하다. M&A를 통해 가치가 증대된 상황에서 종업원 발명자의 기여도가 제대로 반영되지 않았다고 느껴진다. 법적 분쟁으로 악화되기 전에 합리적인 재협의를 통해 공정한 보상을 받고자 한다.",협상,0
423,IT,중요,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,0,인색,0.9667,S1,0.02,4745561,0.2441,336,840,2184,3360,라이선스수입,3.7,23170.4,85730.5,3475.6,12859.6,9499.6,협상요청,배신감,"회사가 직무발명으로 85억 원 이상의 이익을 얻었음에도 불과 3,360만 원만 보상한 것은 형식적 보상규정 안내만으로 종업원의 정당한 기여를 외면한 것으로 느껴진다. 처음부터 협의 없이 일방적으로 정한 규정에 따른 보상은 신뢰 관계를 크게 손상시켰다. 그러나 아직 법적 분쟁으로 나아가기 전에 회사와의 대화를 통해 타당한 보상 수준을 함께 결정하려는 마지막 시도가 필요하다.",협상,0
424,반도체,보통,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,2,후함,5.2792,S1,0.03,3494273,0.0854,709,1772,4609,7090,이직제안,1.3,8953.1,11639.0,1343.0,1745.8,-5344.2,협상요청,배신감,"회사가 보상규정을 종업원에게 서면으로 알리지 않은 채 11,639만원의 이익을 얻었으나 나는 7,090만원만 받았으며, 발명 이후 이직제안까지 받은 상황에서 정당한 대우를 받지 못했다고 느껴집니다. 즉시 법적 절차로 진행하기보다는 회사와의 신뢰 관계를 회복할 수 있는 기회를 주면서 투명한 협의를 통해 적정한 추가 보상을 요청하는 것이 합리적입니다.",협상,0
